id,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_n,neighbourhood_n,room_type_n
266155,167,30,16,5,252,1,8,1
266351,147,15,5,1,189,0,13,1
266437,220,4,0,1,0,1,14,1
266449,195,4,68,1,271,1,23,1
266756,199,28,89,1,0,1,53,1
267376,65,30,10,1,0,1,43,0
267435,55,1,38,1,0,2,87,0
267535,50,2,15,1,337,4,88,0
267652,60,2,20,1,347,0,0,0
267708,99,3,25,2,127,1,4,0
268392,130,2,35,1,41,1,2,1
268481,290,30,1,1,0,0,12,1
268868,350,3,64,1,18,1,14,1
269283,50,3,26,1,158,0,15,0
269889,96,2,244,1,270,2,25,0
270139,45,15,21,3,88,0,21,0
270231,85,2,270,2,306,2,31,0
270315,34,10,16,3,216,0,6,0
270345,250,3,24,1,16,1,19,1
270680,190,1,30,2,365,0,12,0
270681,75,2,5,2,365,0,12,0
271083,93,4,115,1,312,0,24,1
271128,60,5,9,2,33,0,6,0
271130,65,5,45,2,0,0,6,0
271694,125,365,19,1,365,1,1,1
271950,300,3,5,1,27,1,28,1
271954,150,2,203,1,300,1,52,1
272026,56,122,20,1,216,1,30,1
272044,299,3,49,1,365,1,19,1
272427,60,4,6,1,303,0,20,0
272706,88,5,7,1,0,0,13,1
272738,60,2,35,2,161,0,12,0
273190,1300,5,28,4,297,1,11,1
273256,200,6,0,1,0,1,4,0
274062,99,2,54,1,50,1,2,0
274329,110,3,115,2,28,0,21,1
274376,135,5,6,1,317,0,3,1
274743,110,15,1,1,275,1,28,1
275976,165,3,204,1,80,0,6,1
276216,127,180,1,1,365,0,79,1
276317,402,3,89,1,340,0,29,1
276482,85,6,130,2,97,1,2,0
277207,75,7,15,3,365,0,20,0
277370,139,30,52,1,314,1,19,1
277883,70,6,58,1,0,0,24,1
278090,50,3,208,1,339,1,4,0
278145,30,5,3,1,0,2,56,0
278631,250,30,7,1,35,1,11,1
278876,64,1,1,1,0,0,15,0
279093,300,3,2,1,365,1,2,1
279857,800,4,122,1,257,0,6,1
279969,100,3,63,2,5,0,6,1
280315,250,5,26,1,0,0,15,1
281521,200,27,1,1,0,1,11,1
281756,140,5,14,1,0,0,20,1
281851,130,1,107,1,304,1,2,0
282341,90,30,3,1,286,0,0,1
282443,90,3,107,1,0,1,9,1
282514,97,3,29,1,118,0,6,0
282863,91,6,69,1,265,0,34,1
282977,125,3,232,1,303,0,16,0
283072,75,7,0,1,0,0,84,0
283090,180,7,24,2,125,1,19,1
283184,300,7,0,2,354,0,12,1
283272,100,19,5,2,6,0,12,1
283550,175,3,10,1,0,1,7,1
284208,65,4,36,2,80,0,10,0
284855,240,5,94,1,134,1,11,1
285442,300,6,1,1,0,1,19,0
285492,385,1,63,1,364,1,14,1
285716,47,15,5,1,0,0,21,0
286662,110,3,238,1,297,0,15,1
286838,75,2,101,1,0,1,2,0
287397,100,3,21,3,43,0,6,1
287408,165,2,72,1,10,1,7,1
287417,300,2,40,1,0,0,6,1
287421,140,3,103,1,189,0,36,1
287481,120,6,66,2,17,0,12,1
287839,175,3,35,1,289,0,13,1
287845,275,31,121,1,305,0,33,1
289020,179,8,15,1,0,1,19,1
289037,189,2,13,1,0,0,33,1
289288,219,2,129,1,220,1,19,1
289665,450,20,157,1,0,1,11,1
289703,249,5,8,1,0,1,27,1
289958,65,2,5,1,362,2,25,0
289995,250,4,46,1,121,0,20,1
290457,139,30,37,1,153,1,9,1
291524,209,7,14,1,205,1,8,1
291714,120,5,37,1,310,0,15,1
291812,70,5,1,1,0,2,56,1
292047,90,3,209,1,236,1,11,0
292121,199,3,4,1,200,1,7,1
292266,50,60,17,2,74,0,21,0
292637,100,5,0,1,0,0,15,1
293004,110,1,0,1,0,1,2,1
293837,157,4,54,2,12,0,12,1
294227,199,3,43,28,84,0,20,1
294239,192,3,7,1,0,2,56,1
294242,199,3,75,28,84,0,20,1
294250,150,1,88,1,0,1,8,1
294259,199,3,73,28,56,0,20,1
294263,199,3,89,28,62,0,20,1
294280,199,3,23,28,81,0,20,1
294297,105,3,11,1,0,0,12,1
294353,135,28,84,6,310,0,12,0
294490,199,3,54,28,60,0,20,1
294717,125,3,17,1,0,0,12,0
295231,60,7,1,2,0,0,12,0
295379,85,1,73,1,0,0,12,1
295998,300,3,36,1,29,1,8,1
296345,75,2,98,2,264,0,12,0
296361,55,1,63,2,341,2,81,0
296658,44,5,2,1,0,0,15,0
296717,55,5,18,3,0,0,6,0
296844,30,3,24,3,0,0,12,0
297611,35,3,1,1,0,0,13,0
297962,70,1,2,1,363,0,12,0
298073,130,14,23,1,25,0,12,1
298759,52,2,93,4,0,0,6,0
298854,75,3,0,1,358,0,12,0
299062,190,3,0,2,0,1,28,0
299078,250,5,152,1,109,1,27,1
299531,100,1,119,2,289,0,70,1
299699,130,4,9,1,188,0,20,1
301034,140,2,44,1,260,1,2,0
302057,75,2,158,1,168,0,22,0
302758,150,7,12,1,0,1,4,1
303345,90,3,51,1,311,1,4,1
303462,295,1,0,1,146,1,8,1
304799,150,2,11,1,2,1,8,1
305211,180,3,236,2,242,0,12,1
306702,135,3,16,1,0,0,13,0
306799,65,5,123,1,46,0,21,0
309342,99,3,14,1,365,1,8,0
310220,149,14,65,1,364,0,20,0
310272,59,1,50,1,352,3,89,0
310325,75,3,33,3,301,1,2,0
310338,75,3,30,3,322,1,2,0
310524,75,3,13,1,298,0,6,0
310796,109,30,18,5,285,1,8,1
311003,225,4,1,1,342,0,15,1
311343,86,3,216,1,250,1,4,0
311356,52,2,98,1,326,2,44,0
312429,100,2,61,1,90,0,29,0
313890,99,30,13,9,289,1,23,1
314982,89,3,136,1,193,1,19,0
316238,135,2,39,2,293,0,6,1
317838,199,14,65,1,155,1,11,1
317905,89,3,62,1,189,0,0,1
318021,110,3,47,1,248,1,2,0
318187,120,2,42,1,238,0,21,1
319724,59,3,207,2,284,0,12,0
319798,49,4,72,2,343,0,90,0
319844,79,14,22,1,268,0,20,0
320865,135,30,25,1,249,1,2,1
320876,185,2,215,1,291,0,10,1
320877,225,4,26,1,0,0,12,1
321014,245,5,18,1,0,1,68,1
321136,115,3,18,1,31,1,30,1
322037,325,2,320,1,0,0,12,1
322604,95,2,160,2,79,0,12,0
322974,120,2,78,1,0,1,11,0
323706,499,30,64,1,157,1,8,1
324115,75,2,219,2,277,0,12,0
324517,109,1,66,1,353,1,28,0
324800,160,3,25,1,0,0,12,1
325429,219,4,102,2,280,1,28,1
326832,159,2,32,1,7,1,28,1
326956,180,3,15,6,266,0,3,0
327521,150,5,1,1,0,1,19,1
327778,106,3,12,1,271,1,26,1
328040,299,10,19,1,101,1,1,1
328693,179,3,297,1,205,1,8,1
328744,165,3,12,1,343,0,15,1
329064,500,4,9,1,0,0,22,1
329310,250,15,9,1,190,1,9,1
329385,87,7,46,2,310,1,18,0
333189,79,4,42,2,52,0,12,0
333323,75,2,118,3,312,1,7,0
334607,200,30,53,1,0,0,12,1
334781,80,1,15,1,329,1,2,0
335797,115,3,64,4,333,0,54,1
335819,115,3,51,4,327,0,54,1
335820,120,3,79,4,349,0,54,1
336220,125,3,202,1,217,1,2,0
339456,387,1,23,1,0,1,8,1
341525,95,6,62,2,80,1,7,0
341982,99,2,36,1,0,1,8,1
342027,121,1,16,2,351,1,28,1
342965,350,4,24,1,362,1,7,1
342995,75,2,77,2,144,1,2,0
343276,95,5,110,2,43,1,7,0
343971,89,1,56,1,365,1,2,0
344019,195,1,7,1,129,1,11,0
344068,160,21,0,1,0,1,50,0
344092,70,18,19,1,0,0,79,1
346248,100,3,7,1,0,1,52,0
346805,140,1,53,1,0,1,23,1
347865,189,3,265,2,355,1,19,1
349841,160,5,0,1,0,0,12,0
350168,178,30,8,1,280,0,16,1
350525,145,14,46,1,38,0,15,1
351530,125,5,6,1,31,0,16,1
351859,265,4,75,1,324,1,14,1
352651,77,5,11,3,365,0,24,0
352864,60,3,5,9,0,1,28,0
353317,129,3,132,1,171,1,9,1
354095,199,6,41,1,36,1,19,1
355106,92,7,34,1,332,0,24,0
356230,185,3,34,1,0,0,15,1
357509,110,7,27,1,192,1,1,1
359982,65,4,30,1,139,0,12,0
360400,135,3,214,2,167,1,1,0
361803,115,30,12,1,0,1,28,2
363320,175,2,6,4,10,1,2,0
363673,3000,7,0,1,365,1,8,0
364275,72,3,156,1,110,0,12,0
364785,80,2,30,1,0,0,16,0
367042,125,5,1,1,0,0,15,1
367810,120,5,3,1,242,0,20,0
369411,94,2,272,3,22,0,12,0
369567,56,3,63,1,0,0,29,0
369671,549,30,58,1,200,1,19,1
371138,190,2,5,1,0,0,20,1
373618,129,3,63,2,87,0,12,0
374548,85,5,268,2,202,0,6,1
375249,20,3,80,1,226,3,91,0
377217,145,3,22,1,0,1,8,1
378460,200,7,13,1,327,1,7,1
380416,125,4,23,2,262,0,16,1
380730,50,30,3,1,0,0,73,1
382523,160,3,10,3,359,1,2,0
382524,180,3,14,3,348,1,2,0
385190,100,1,20,1,0,1,18,0
385657,70,5,2,1,0,0,12,0
385824,120,2,47,1,318,4,92,1
386555,110,2,6,1,363,3,93,0
386744,105,7,93,1,70,1,28,0
386799,250,3,116,1,0,1,1,1
387324,74,240,15,1,90,1,26,0
387377,165,2,70,4,15,1,2,1
387666,99,3,4,1,335,1,30,0
387735,125,30,128,4,0,1,68,1
389482,75,1,59,2,0,2,94,0
391948,45,1,8,2,364,2,95,2
391955,159,2,106,1,34,0,96,1
392948,45,15,15,4,242,0,12,0
393016,104,2,133,1,147,1,7,0
393094,225,4,27,1,169,1,43,1
393682,100,5,61,1,188,1,64,0
394026,90,2,2,2,89,0,20,0
394111,75,1,16,2,189,2,94,0
394235,350,7,0,1,0,1,50,1
396636,135,5,38,1,253,1,2,1
397034,125,1,25,1,311,1,8,0
397297,225,3,93,1,0,1,19,1
397420,85,3,6,1,363,1,2,0
398281,200,7,30,1,224,1,28,1
398283,250,3,17,1,5,0,10,1
399946,90,10,67,1,301,1,23,0
400039,130,30,53,1,0,0,21,1
400466,90,30,32,1,50,0,24,1
401579,298,30,131,2,296,0,33,1
401836,300,4,19,1,84,1,28,1
402037,125,1,0,1,365,1,2,0
403056,125,3,74,3,212,1,4,0
403264,145,3,165,2,181,1,1,0
403668,147,2,16,1,0,1,19,1
404502,123,3,269,3,158,0,12,0
404923,88,3,243,1,217,0,17,1
405025,215,2,59,1,335,2,25,1
405408,225,3,134,1,231,1,27,1
406926,269,28,81,1,122,1,64,1
406992,145,3,7,1,270,0,12,1
407469,75,3,112,8,330,0,21,0
408491,145,5,0,1,0,1,52,1
408983,229,2,92,1,321,0,24,1
409262,300,29,23,2,312,0,38,1
409293,100,3,67,3,345,1,4,0
409666,75,2,8,1,2,0,82,1
411336,225,2,244,2,252,1,64,1
411525,120,6,62,2,15,0,12,0
411918,160,5,125,3,169,0,15,1
412061,125,30,58,2,212,0,15,1
412180,95,5,9,1,0,0,6,1
413504,119,3,137,1,296,0,12,0
413775,275,2,16,1,167,1,1,1
413876,160,1,36,1,365,1,43,1
414801,500,1,54,4,365,0,3,1
415304,175,14,1,1,0,1,19,1
416557,87,6,39,2,258,0,20,1
417685,160,1,145,2,257,0,16,1
418291,125,3,28,1,364,1,19,0
419373,90,2,206,1,236,0,6,1
419792,200,7,4,1,0,1,23,1
421554,250,15,37,2,54,0,6,1
422040,99,30,27,1,189,1,8,0
424192,325,30,18,1,364,1,7,1
424667,99,1,134,1,265,1,7,0
424767,325,2,197,1,207,1,1,1
424889,129,7,5,1,0,1,11,1
424930,130,28,5,1,196,0,15,1
425784,190,4,8,1,0,0,97,1
428226,55,2,62,2,57,0,15,0
430427,60,2,13,1,0,1,30,0
430665,250,1,8,1,0,1,8,1
431865,275,3,50,2,277,1,30,1
432090,50,180,69,1,0,2,25,0
433218,125,4,41,1,10,0,29,1
433414,150,20,89,1,247,0,3,1
433914,70,4,40,1,273,0,70,1
434792,138,3,106,1,189,0,34,1
435774,265,4,33,1,0,1,43,1
435776,145,5,2,1,365,1,28,0
435909,151,88,19,1,249,1,11,1
435946,208,6,100,1,310,1,43,1
436510,200,3,16,1,291,0,12,1
436619,110,2,64,1,74,1,19,0
436824,58,1,17,2,289,1,2,0
436916,55,2,7,1,0,1,2,0
437352,105,115,15,1,219,0,16,1
437906,350,5,4,1,0,1,19,1
438513,150,3,87,1,73,0,24,1
439750,55,150,10,1,97,0,12,0
439870,299,20,0,1,149,0,16,1
442636,77,3,289,1,85,2,44,1
442649,125,9,10,1,0,1,14,1
443646,395,14,39,1,50,1,8,1
444171,189,7,7,2,303,0,6,1
444430,49,1,23,1,333,4,98,0
446367,90,4,22,1,239,1,8,1
447766,100,1,1,1,6,1,26,0
447840,299,2,5,3,0,0,12,1
448048,75,5,30,3,180,2,83,0
448049,69,7,55,3,318,2,83,0
449034,90,1,155,3,328,0,12,0
449130,94,1,95,1,18,1,2,0
449660,80,2,118,1,353,0,17,0
449680,100,5,82,1,63,4,99,1
450009,39,5,105,3,34,0,100,0
450577,250,3,73,1,284,1,8,1
450578,55,7,28,2,333,0,79,0
450905,110,2,0,1,0,0,16,0
452068,200,1,3,1,0,0,0,1
452541,142,3,120,1,222,0,17,1
453094,70,2,339,3,333,0,3,0
453161,260,2,7,1,0,0,20,1
453255,225,4,13,1,195,1,23,1
453317,59,21,6,3,0,0,6,0
454334,65,1,3,1,0,1,2,0
454763,99,20,11,1,249,1,18,1
454929,239,2,67,1,78,1,19,1
455734,50,2,123,1,21,1,18,1
455801,65,4,109,3,0,1,2,0
456110,139,4,23,1,0,1,14,1
456190,174,2,269,2,167,1,11,1
456457,315,3,7,1,0,1,11,1
456526,75,3,36,1,47,1,2,0
457829,210,1,178,1,0,1,19,1
458154,55,4,132,2,195,0,12,0
458377,229,3,12,1,319,0,12,1
459066,150,2,23,1,0,1,28,1
460036,129,2,47,1,177,1,26,1
460999,100,8,8,1,0,1,2,1
461050,200,3,17,1,67,0,12,1
462454,89,5,4,1,0,1,23,0
463107,250,90,19,1,311,0,15,1
464231,65,7,2,3,0,0,6,0
465277,68,2,35,3,0,0,15,1
466277,235,3,108,2,144,0,12,1
466457,100,3,182,1,220,0,6,1
467569,311,3,31,1,28,1,23,1
467634,39,1,454,1,353,2,46,2
467866,100,2,199,1,19,1,11,0
468613,1300,1,0,1,0,1,23,0
470090,210,1,230,1,319,1,23,1
470370,55,4,101,4,170,0,15,0
470498,65,2,8,1,0,1,101,0
470709,165,30,154,1,157,0,12,1
471712,89,28,69,1,80,1,45,0
471758,500,10,3,1,0,1,77,1
471845,145,14,3,1,0,0,6,1
471914,110,4,12,1,330,0,24,0
472052,180,5,13,1,0,1,8,1
472376,115,2,10,1,0,0,29,1
472546,82,15,5,1,311,0,21,1
473592,70,1,144,2,340,2,25,0
473777,155,5,10,1,0,0,12,1
474283,117,7,0,1,0,1,7,1
475216,100,2,17,1,0,0,79,1
476527,89,30,57,6,0,1,19,1
476570,89,30,70,6,4,1,19,1
476571,99,30,62,6,8,1,19,1
476899,155,6,17,1,0,1,19,1
476983,85,1,439,2,238,1,2,0
478053,80,4,48,1,96,1,60,0
478385,135,3,134,1,236,1,26,1
478832,150,6,2,1,0,0,33,1
478949,380,3,16,1,0,1,14,1
479002,450,2,31,1,30,0,13,1
479263,145,30,36,1,342,0,12,1
479285,80,3,1,1,330,2,39,0
479867,225,2,338,2,225,0,12,1
480549,99,3,117,1,0,1,8,0
481022,125,1,261,1,212,1,23,1
482365,80,30,32,7,365,1,7,1
482765,100,2,112,2,12,0,13,0
483414,55,2,22,4,297,0,6,0
483485,328,2,319,1,112,1,102,1
483505,142,7,69,1,261,0,12,1
484297,350,4,10,1,0,0,3,1
484312,300,2,24,1,23,0,17,1
484728,105,30,3,1,30,0,75,1
485026,125,31,17,2,331,0,34,0
486350,225,7,13,2,0,0,12,1
488083,92,2,58,1,0,0,79,1
489018,185,2,62,1,0,1,19,1
489365,226,3,203,1,38,0,12,1
489924,50,2,33,1,20,0,79,0
489965,80,3,47,2,0,1,4,0
490011,200,5,0,1,342,0,33,0
490278,99,14,30,1,317,1,1,1
490989,68,3,2,1,0,0,16,1
491123,102,2,121,1,361,0,29,0
491529,220,3,27,1,68,0,16,1
491942,199,3,24,1,0,1,8,1
491977,165,5,22,1,316,1,9,1
493177,150,2,162,1,231,1,9,1
493611,385,1,66,2,363,0,34,1
494296,75,7,0,1,0,0,96,0
494937,499,2,63,1,26,1,27,1
495249,85,1,219,2,305,2,103,0
495348,160,4,2,2,34,0,13,1
496166,249,3,12,1,26,0,10,1
497370,80,2,35,1,189,0,34,0
498052,120,1,124,1,292,0,12,0
498120,35,7,2,1,90,4,69,0
498859,169,4,63,1,323,0,82,1
500845,220,4,162,1,341,1,19,1
500886,85,3,103,2,344,0,6,0
501041,300,7,0,1,0,1,8,1
501082,79,30,185,1,302,1,2,0
501098,90,4,219,1,30,0,12,0
501693,99,1,280,1,246,1,8,0
502132,50,1,61,2,0,1,14,2
502309,46,1,184,5,362,0,24,0
502429,325,3,116,1,203,0,10,1
503460,68,2,11,1,88,3,104,0
503529,198,3,9,1,0,1,27,1
503585,100,5,4,1,0,0,6,1
503722,175,2,15,1,64,0,12,1
503790,130,4,22,1,77,1,11,1
504322,180,3,18,1,0,1,52,1
504362,209,3,56,1,160,0,29,1
504394,150,4,2,1,141,1,8,1
504437,104,3,57,1,6,1,23,1
505029,175,4,13,1,0,1,19,1
505231,80,1,1,1,0,1,28,0
505315,68,2,37,1,23,0,21,0
506121,72,5,451,2,13,1,19,0
506527,107,30,24,8,262,2,56,1
506571,150,7,19,1,24,1,19,1
506575,45,3,190,2,329,4,105,0
507393,49,2,46,4,301,0,6,0
509989,349,1,169,1,344,0,22,1
510218,185,2,165,1,259,1,8,1
510454,145,3,2,1,0,1,26,1
511436,96,3,1,1,0,0,12,1
511733,120,5,3,1,0,0,21,1
511960,160,1,15,1,0,1,19,1
512209,800,3,60,1,67,0,32,1
512210,349,2,320,1,260,0,15,1
512775,350,2,182,1,272,2,25,1
513343,125,30,1,1,341,0,29,1
513688,350,2,134,1,56,0,38,1
514457,150,10,10,2,185,0,6,1
514548,180,30,0,1,352,0,21,1
515392,200,1,60,1,260,1,14,1
516452,99,30,5,1,242,0,13,1
516461,130,5,9,1,0,1,14,1
516643,150,3,1,1,0,0,12,1
516791,90,10,33,1,269,0,0,1
517626,95,1,10,1,0,0,12,0
517654,70,30,3,1,0,2,44,1
518566,82,3,10,2,251,1,28,0
518576,250,30,62,3,292,0,6,1
518960,90,4,266,1,150,1,2,1
519310,75,2,251,2,317,2,31,0
521018,160,14,3,1,0,0,3,1
521038,115,7,8,1,178,1,2,0
521522,150,4,5,1,0,0,10,0
521672,89,4,160,1,23,0,12,0
521806,69,5,5,1,4,2,87,1
522081,170,2,183,2,254,1,14,0
523123,375,5,19,1,43,0,10,1
524111,118,3,141,1,13,1,19,1
525120,135,6,42,1,170,1,14,1
525293,250,3,119,1,339,4,80,1
525388,200,7,20,1,365,0,20,1
525412,150,5,5,1,0,1,64,1
525523,50,2,16,1,60,1,4,0
526520,60,2,0,1,0,0,29,0
526532,100,2,24,1,0,1,2,1
526923,265,3,26,1,341,1,50,1
526942,90,30,3,1,128,1,28,0
527076,175,2,0,1,0,1,28,1
528485,36,10,5,2,44,0,79,0
530247,250,4,2,2,0,1,8,1
530431,220,3,194,1,338,1,2,1
530576,93,14,88,1,176,1,8,0
530632,275,5,2,1,357,0,15,1
531091,109,30,304,1,0,2,56,0
531208,450,2,11,1,0,0,12,1
531258,165,30,19,1,259,1,52,1
531455,80,7,23,1,20,0,24,1
532288,295,5,103,3,350,1,52,0
532749,280,7,82,1,41,0,12,1
533168,300,30,92,1,106,1,64,1
533506,99,30,66,6,0,1,19,1
533625,175,3,18,2,0,0,6,1
533927,225,4,153,1,205,1,14,1
534897,230,6,6,1,0,1,14,1
535095,90,7,43,1,38,0,29,0
535352,102,3,36,1,21,1,8,1
536578,59,10,19,1,0,0,21,0
538344,195,2,160,1,68,1,19,1
538590,150,3,74,2,365,2,56,1
539160,170,1,47,2,17,1,30,1
539350,217,2,43,1,0,1,7,1
540057,185,1,102,2,91,1,2,1
540489,58,6,18,1,0,1,53,0
541725,189,4,33,2,1,0,12,1
542054,88,30,60,6,0,1,19,1
542203,195,3,22,2,59,1,7,1
543792,110,5,107,1,276,2,44,1
544039,120,14,0,1,0,0,79,1
544131,79,4,87,1,30,1,52,0
544331,110,10,16,1,0,1,28,1
545261,200,3,2,1,365,0,3,0
545651,69,4,19,3,43,0,24,0
546383,55,1,474,3,332,2,37,0
546504,135,4,5,1,0,0,32,1
546573,500,2,63,1,79,1,43,1
547830,90,3,0,1,157,0,22,1
548133,135,3,28,1,211,0,3,1
548184,199,1,0,1,365,0,20,0
549873,90,2,5,1,0,1,19,1
550288,160,4,16,1,0,1,28,1
550653,65,20,6,1,311,0,17,0
550777,210,3,25,1,347,1,8,1
550858,399,3,15,1,0,1,14,1
552141,300,1,45,1,111,1,23,1
552519,185,1,215,3,348,0,15,1
552639,220,3,33,2,174,1,2,1
553516,121,2,46,1,0,0,29,1
553565,120,10,25,1,129,1,18,1
553862,152,2,23,1,365,0,16,0
554165,250,2,57,1,25,0,34,1
555206,99,6,80,1,0,1,19,0
557487,104,11,22,1,0,0,20,1
559511,120,5,40,1,0,0,20,1
560078,295,3,85,1,261,1,19,1
560406,90,4,1,1,0,0,33,1
563442,197,14,29,1,0,1,11,1
563496,145,5,1,1,0,1,52,1
564049,90,30,23,1,0,1,8,1
564184,125,2,42,1,172,1,14,0
564447,190,1,195,1,69,1,7,1
564751,76,2,158,3,324,1,8,2
565814,50,2,1,1,0,0,6,0
566712,107,1,115,1,85,1,19,0
566911,80,4,42,1,245,0,6,1
567195,150,5,3,1,0,0,6,1
568661,110,90,32,1,330,0,21,1
568684,115,370,6,1,365,0,21,1
568743,151,2,214,3,256,1,19,1
570218,130,2,11,1,0,0,13,1
570750,180,2,221,1,264,0,15,1
571564,95,1,123,3,359,0,15,0
573612,79,1,132,2,335,1,2,0
573671,60,30,41,8,245,0,6,0
573795,133,4,104,1,338,0,54,1
573870,120,30,18,5,337,1,8,1
575061,120,2,143,1,102,0,12,0
576227,700,28,4,1,22,1,2,0
576426,165,3,25,1,0,1,7,1
576916,165,4,4,1,0,1,8,1
577324,54,45,198,1,80,2,49,1
577703,100,5,6,1,0,1,19,1
577824,80,7,10,1,365,0,15,0
578267,96,19,30,1,165,1,9,0
578941,159,2,4,1,0,0,16,1
579716,50,2,201,1,54,0,10,0
580323,75,2,51,1,77,1,4,0
581180,155,30,63,1,249,0,3,1
581421,150,2,28,1,72,0,20,0
581542,92,1,55,1,8,2,106,1
582272,75,5,1,1,0,0,20,0
582372,69,40,23,1,207,2,56,0
583337,115,4,61,1,15,0,33,1
583352,120,60,5,1,0,1,19,1
584122,120,2,67,1,179,1,7,0
585369,215,30,110,1,332,1,52,1
585491,195,2,160,1,255,0,15,1
585937,175,3,102,2,215,0,20,1
586847,80,2,5,4,311,0,15,0
587519,48,5,1,1,0,0,12,0
587554,200,7,34,1,217,1,11,1
587641,275,30,6,1,363,0,12,1
587698,72,1,61,2,335,0,67,0
587740,199,60,11,1,281,1,27,1
588677,250,30,1,2,250,0,12,1
590903,75,5,46,1,343,1,2,0
591135,125,1,132,1,365,1,27,0
591565,229,1,62,1,36,1,77,0
591710,175,10,8,1,0,0,32,1
592785,140,3,16,1,0,0,6,1
592831,54,2,19,1,220,0,6,0
592853,75,2,17,1,0,2,44,1
593000,110,7,12,1,0,1,28,1
593292,165,1,321,1,185,1,5,1
593320,55,4,160,2,79,1,18,0
594020,55,4,142,2,179,1,18,0
594036,300,1,5,1,0,1,11,1
594640,275,6,61,1,69,1,14,1
594732,331,7,0,1,189,1,52,1
595321,77,3,5,1,0,0,12,0
595604,60,30,36,1,365,1,30,0
596448,129,1,109,1,261,0,32,1
597544,100,3,28,1,188,2,39,0
597624,120,4,14,1,0,0,16,1
598612,500,2,250,1,307,0,12,1
599595,179,4,12,1,11,1,8,1
599847,149,2,20,1,4,0,3,1
600286,180,14,27,1,312,0,12,1
600775,100,2,73,3,257,0,29,0
600877,180,3,2,1,0,0,38,1
602070,128,5,38,1,20,0,20,1
602142,260,14,5,1,0,0,29,1
602250,55,3,0,2,365,2,107,0
602453,65,3,31,1,22,0,16,0
602888,200,2,17,1,0,1,28,1
606269,249,3,35,1,38,1,7,1
607735,300,30,63,3,365,0,34,1
607781,120,7,149,1,16,1,4,1
607891,120,20,107,1,144,1,8,0
609213,125,5,7,1,0,0,29,1
609559,99,3,48,2,301,2,81,1
609983,115,3,54,1,3,0,21,1
610118,275,31,17,1,364,0,21,1
610596,198,2,103,1,299,0,34,1
611009,199,3,243,1,142,1,19,1
611408,45,3,0,2,365,2,107,0
612936,125,3,93,1,58,1,8,0
613528,80,2,54,2,193,1,2,1
613556,130,30,2,52,116,1,77,1
613818,35,28,88,4,326,0,84,0
614269,90,30,15,1,0,0,12,1
616585,250,3,25,2,188,0,12,1
618836,115,3,0,1,0,0,15,1
618916,200,4,11,1,0,0,29,1
619122,64,30,17,2,230,0,12,0
619471,65,3,5,2,341,0,6,0
620214,175,14,0,1,0,2,56,1
621430,90,2,28,1,358,1,7,0
622410,85,2,0,1,0,0,15,0
623423,150,30,0,1,352,1,1,1
623747,50,30,8,1,91,1,26,1
624222,136,2,15,2,6,1,2,1
625197,400,3,2,1,83,0,12,1
625365,125,4,40,1,29,0,24,1
627432,165,7,57,1,32,1,19,1
627949,180,3,0,1,0,0,12,1
628078,105,14,6,1,0,1,2,1
628227,148,4,57,1,0,1,7,1
629315,120,3,22,1,189,0,13,1
629770,99,8,6,1,0,1,68,1
629774,175,1,17,1,0,1,19,1
629855,85,2,14,1,0,0,12,0
629949,80,1,160,1,319,1,28,0
630034,119,2,85,1,338,0,6,1
633276,89,1,165,2,50,2,25,0
633950,195,2,13,1,0,1,27,2
634353,1000,30,44,11,364,1,8,1
635114,225,4,51,1,172,1,52,1
635282,165,2,179,1,0,0,12,1
635662,60,2,206,2,86,0,17,0
636391,165,5,4,1,87,1,11,1
637228,80,14,2,1,67,0,21,0
637504,52,3,1,1,0,2,39,0
637716,160,4,2,1,0,1,64,1
638894,110,5,3,1,15,0,15,1
638898,60,2,19,1,0,1,8,0
639199,299,3,59,1,245,3,108,1
639781,200,6,1,1,128,1,19,1
640589,700,5,1,1,365,1,11,1
640691,120,3,254,1,271,0,36,0
640990,65,2,129,2,32,1,4,0
641768,263,30,11,2,33,1,7,1
642682,120,20,32,1,149,0,6,1
643591,150,5,8,3,0,1,8,1
643948,60,2,261,1,156,1,18,0
644464,350,2,3,1,365,0,12,0
644575,71,2,23,2,352,3,55,0
644833,433,5,108,2,318,1,2,1
644869,79,3,9,1,329,1,2,0
645075,140,2,248,1,0,1,7,0
645693,61,4,107,2,335,2,56,0
645922,100,3,41,1,0,1,1,0
645942,250,4,43,1,347,1,64,1
646147,145,3,39,1,44,1,2,0
646391,45,4,31,1,0,0,6,2
646458,73,6,6,2,310,0,12,0
647413,150,3,18,1,68,0,29,1
647520,234,20,29,1,302,1,48,1
647580,150,1,11,1,0,1,19,1
648047,65,4,161,1,182,1,68,0
648246,195,1,39,1,270,0,12,1
649561,135,365,0,1,365,1,14,1
649903,90,7,2,1,0,0,15,1
651375,595,5,59,1,169,1,27,1
651475,109,1,323,1,276,1,68,0
651648,200,3,56,1,365,0,3,1
652371,90,30,3,52,358,1,1,1
652466,100,30,2,52,342,1,26,1
652515,85,30,2,52,223,1,7,1
652648,87,30,3,52,363,1,26,1
652691,95,30,1,52,365,1,8,1
654005,349,3,58,1,341,1,8,1
654232,99,3,10,1,0,1,19,1
654612,160,2,83,1,105,1,7,1
655230,149,4,12,1,203,1,9,1
